edge_id,idx,loss05,iou05,loss10,iou10,sum
0.0,4336.0,0.3121111989021301,0.5260046720504761,0.2962480187416076,0.5446929335594177,117
0.0,4389.0,0.3846978545188904,0.444542795419693,0.2764774560928345,0.5669992566108704,785
0.0,4390.0,0.1994538307189941,0.6676389575004578,0.2406641840934753,0.6123095154762268,623
0.0,4391.0,0.247330367565155,0.6036648750305176,0.2341153025627136,0.620829164981842,754
0.0,4392.0,0.173875093460083,0.7038763165473938,0.1325183510780334,0.7660735845565796,970
0.0,4396.0,0.382896363735199,0.4464738368988037,0.418118417263031,0.4105872809886932,992
0.0,4398.0,0.6522803902626038,0.2108381539583206,0.5729246139526367,0.271863043308258,987
0.0,4399.0,0.3338652849197387,0.4998316764831543,0.3512175679206848,0.4805832803249359,335
0.0,4400.0,0.2036741971969604,0.6617298126220703,0.1973413825035095,0.6705153584480286,873
0.0,4401.0,0.2472791075706482,0.6037963032722473,0.3106187582015991,0.5263237357139587,415
0.0,4403.0,0.2681043744087219,0.5773452520370483,0.250456154346466,0.5996029376983643,819
0.0,4406.0,0.1670119762420654,0.7139008045196533,0.1197182536125183,0.7862642407417297,888
0.0,4409.0,0.2262278199195861,0.6312986612319946,0.1933907866477966,0.6761694550514221,519
0.0,4412.0,0.2828711867332458,0.559232771396637,0.2520344257354736,0.5976359844207764,598
0.0,4417.0,0.2071209549903869,0.6569796800613403,0.1815296411514282,0.6928586959838867,767
0.0,4418.0,0.9757723212242126,0.0127104632556438,1.0,0.0005054726498201,110
0.0,4419.0,0.1963748335838318,0.6718905568122864,0.1519626379013061,0.7363210320472717,663
0.0,4422.0,0.2443830370903015,0.6075063347816467,0.2484959363937378,0.6022098660469055,478
0.0,4423.0,0.242904782295227,0.6093534827232361,0.2246977686882019,0.6332719326019287,722
0.0,4430.0,0.8520470857620239,0.0802178978919982,0.8506167531013489,0.0810610502958297,127
0.0,4432.0,1.0,0.0005196197307668,1.0,0.0005282983765937,39
0.0,4433.0,0.378347098827362,0.4512831568717956,0.3701117634773254,0.4600102305412292,495
0.0,4434.0,0.2548561692237854,0.5939778685569763,0.2081936597824096,0.6555198431015015,804
0.0,4435.0,0.294082760810852,0.5457140803337097,0.2953974604606628,0.5441331267356873,835
0.0,4436.0,0.3197242021560669,0.5157346725463867,0.2871496677398681,0.5540884137153625,668
0.0,4438.0,0.3313782811164856,0.5023776292800903,0.2652072310447693,0.5809391736984253,847
0.0,4439.0,0.412391722202301,0.4164419770240783,0.7835201025009155,0.1220267638564109,747
0.0,4442.0,0.2694832682609558,0.5756062269210815,0.1982417702674865,0.6692528128623962,968
0.0,4445.0,0.340940773487091,0.4916872084140777,0.3900924921035766,0.4389853179454803,886
0.0,4451.0,0.364362895488739,0.4661528766155243,0.2708497047424316,0.5740506649017334,498
0.0,4453.0,0.2317308783531189,0.6239969730377197,0.2385022044181823,0.6151372194290161,497
0.0,4457.0,0.7003556489944458,0.1769535988569259,0.7076993584632874,0.1718413382768631,146
0.0,4465.0,1.0,0.0009082652395591,1.0,0.0009082652395591,597
